,SPG,NNN,SLG,PTY,WELL,BXP,EPR,WPC,STOR,EXEL,GEO,VTR,HST,HTA
8/10/2019,145.8699951,56.72999954,79.68000031,18.38999939,91.18000031,127.0800018,77.80999756,90.73000336,37.77000046,16.52000046,15.42000008,73.15000153,16.45000076,29.56999969
9/10/2019,145.9799957,56.72999954,79.91999817,18.39999962,91.34999847,127.8600006,77.62000275,90.79000092,38,16.27000046,15.15999985,73.69999695,16.43000031,29.71999931
10/10/2019,147.1900024,57.11999893,79.27999878,18.26000023,91.59999847,127.1800003,77.61000061,91.16999817,37.79999924,16.53000069,14.77999973,73.12999725,16.51000023,29.70999908
11/10/2019,148.6000061,56.86999893,80.26000214,18.19000053,91.18000031,128.1999969,77.33000183,90.69999695,37.65000153,16.52000046,15.31000042,72.12999725,16.65999985,29.32999992
12/10/2019,,,,,,,,,,,,,,
13/10/2019,,,,,,,,,,,,,,
14/10/2019,148.6499939,57.02999878,80.44999695,18.12999916,91.79000092,127.5699997,77.30000305,90.48000336,37.59999847,16.37999916,15.68000031,72.65000153,16.30999947,29.30999947
15/10/2019,148.8899994,56.56999969,81.76000214,18.18000031,91.38999939,128.8500061,76.83000183,90,37.63000107,16.79000092,15.60999966,72.23999786,16.40999985,29.36000061
16/10/2019,148.7200012,57.06000137,81.55999756,18.19000053,91.01999664,128.3399963,77.47000122,90.16000366,37.56999969,16.78000069,15.35000038,71.80000305,16.35000038,29.61000061
17/10/2019,148.8099976,56.75999832,80.97000122,18.15999985,91.18000031,127.6600037,77.93000031,91.48000336,37.63999939,17,15.57999992,71.94000244,16.42000008,30.14999962
18/10/2019,149.9199982,57.31000137,80.44000244,18.23999977,92.08999634,128.3600006,78.29000092,93.44999695,37.90000153,16.42000008,15.47000027,72.86000061,16.44000053,30.30999947
19/10/2019,,,,,,,,,,,,,,
20/10/2019,,,,,,,,,,,,,,
21/10/2019,153.1699982,57.70000076,81.29000092,18.30999947,92.20999908,129.9799957,79.01000214,93.09999847,38.58000183,16.81999969,16,72.69000244,16.79999924,30.55999947
22/10/2019,154.5099945,57.56999969,82.30999756,18.29999924,91.91999817,130.8399963,78.73999786,93.05999756,38.43000031,16.76000023,16.21999931,71.98999786,16.78000069,30.38999939
23/10/2019,154.6900024,57.61000061,84.11000061,18.40999985,91.12000275,130.9700012,79.51000214,92.54000092,38.86999893,16.70000076,16.70999908,73.18000031,16.85000038,30.71999931
24/10/2019,154.4400024,57.79000092,84.66999817,18.45999908,90.83999634,132.3699951,78.94999695,92.48000336,38.93999863,16.86000061,15.78999996,72.47000122,16.79000092,30.85000038
25/10/2019,155.5599976,57.88999939,82.84999847,18.47999954,87.95999908,132.1799927,78.13999939,91.73999786,38.88999939,17.25,15.94999981,66,16.68000031,30.22999954
26/10/2019,,,,,,,,,,,,,,
27/10/2019,,,,,,,,,,,,,,
28/10/2019,153.8399963,57.84999847,82.26000214,18.57999992,87.04000092,132.6799927,78.29000092,91.30000305,39.09999847,17.23999977,15.53999996,64.63999939,16.70000076,30.35000038
29/10/2019,152.8699951,58.22999954,81.12999725,18.60000038,89.44000244,133.3000031,78.73000336,91.59999847,39.29000092,16.94000053,15.57999992,63.91999817,16.61000061,30.54999924
30/10/2019,151.1799927,58.33000183,83.77999878,18.55999947,90.45999908,138.9299927,77.48000336,92.18000031,39.93000031,17.37999916,15.39000034,64.90000153,16.65999985,31.13999939
31/10/2019,150.6799927,58.90999985,83.59999847,18.60000038,90.69000244,137.1999969,77.79000092,92.05999756,40.5,15.44999981,15.22000027,65.09999847,16.38999939,31
1/11/2019,154.1000061,57.70000076,84.09999847,18.63999939,90.02999878,137.4400024,77.54000092,88.98000336,40.38999939,16.01000023,15.61999989,64.02999878,16.76000023,30.73999977
2/11/2019,,,,,,,,,,,,,,
3/11/2019,,,,,,,,,,,,,,
4/11/2019,158.0599976,57.34999847,85.69999695,18.68000031,86.88999939,138.5299988,76.58000183,88.52999878,40.06999969,16.09000015,15.96000004,62.43000031,17.12999916,30.23999977
5/11/2019,156.4100037,55.70000076,84.94000244,18.73999977,85.55000305,136.3200073,74.58000183,86.48000336,38.91999817,15.68000031,15.39999962,60.45999908,17.40999985,29.29999924
6/11/2019,155.0800018,56.31000137,84.62999725,18.75,84.87000275,137.9199982,74.59999847,86.18000031,39,15.14999962,15.03999996,60.31000137,17.43000031,29.47999954
7/11/2019,155.9700012,56.18000031,85.15000153,18.56999969,83.25,137.9600067,73.33000183,85.13999939,39.18000031,15.14999962,15,60,16.95000076,28.87999916
8/11/2019,154.4900055,55.20000076,86,18.5,82.87999725,138.3399963,73.05999756,84.45999908,38.81999969,15.77000046,15.17000008,59.54000092,17.17000008,29.09000015
9/11/2019,,,,,,,,,,,,,,
10/11/2019,,,,,,,,,,,,,,
11/11/2019,155.4199982,55.52000046,85.62000275,18.52000046,83.11000061,138.5700073,72.98999786,84.29000092,39.25,15.55000019,14.93000031,59.09999847,17.04000092,29.07999992
12/11/2019,153.6000061,54.93999863,84.30000305,18.40999985,82.29000092,135.6199951,72.29000092,83.91000366,38.95999908,15.34000015,14.72000027,58.59999847,16.79000092,28.77000046
13/11/2019,154.3399963,55.65999985,84.83000183,18.35000038,83.09999847,136.7100067,72.16999817,84.76000214,39.84000015,16.37000084,14.52999973,58.77000046,16.85000038,29.20000076
14/11/2019,153.5700073,56.18000031,85.58999634,18.37000084,83.58999634,137.8099976,72.80999756,84.04000092,39.97000122,16.65999985,14.53999996,58.56000137,17.05999947,29.52000046
15/11/2019,154,56.61000061,85.98999786,18.35000038,83.98999786,137.5599976,73.68000031,85.34999847,40.38999939,16.51000023,14.48999977,58.29999924,17.13999939,29.47999954
16/11/2019,,,,,,,,,,,,,,
17/11/2019,,,,,,,,,,,,,,
18/11/2019,153.7100067,57.02000046,85.94999695,18.37000084,84.81999969,138.6999969,74.08999634,85.88999939,40.16999817,16.22999954,14.64000034,58.34999847,17.21999931,29.73999977
19/11/2019,150.8399963,57.24000168,84.73999786,18.48999977,85.09999847,138.2700043,74.31999969,85.73999786,40.04000092,16.53000069,14.5,58.65000153,17.19000053,29.89999962
20/11/2019,148.2299957,56.79000092,83.43000031,18.43000031,84.83999634,138.0500031,74.09999847,86.19000244,40.43000031,16.48999977,14.31999969,58.45999908,16.85000038,29.88999939
21/11/2019,146.5099945,55.59999847,82.44000244,18.43000031,83.5,136.75,72.69000244,83.86000061,40.25,16.35000038,13.97999954,57.49000168,16.76000023,29.40999985
22/11/2019,147.6999969,55.25999832,83.94999695,18.40999985,83.65000153,137.5899963,71.88999939,83.04000092,40.15000153,16.28000069,14,57.40999985,16.90999985,29.39999962
23/11/2019,,,,,,,,,,,,,,
24/11/2019,,,,,,,,,,,,,,
25/11/2019,149.2400055,55.18000031,83.76999664,18.39999962,83.19000244,137.5399933,72.04000092,83.30000305,40.24000168,16.78000069,13.89000034,57.63999939,17.13999939,29.63999939
26/11/2019,150.7400055,55.5,84.08000183,18.47999954,84.55999756,138.5099945,71.94000244,84.73000336,40.79999924,16.64999962,13.96000004,58.88000107,17.47999954,30.35000038
27/11/2019,151.2200012,56.47999954,85,18.48999977,85.81999969,139.0099945,71.55000305,84.63999939,40.75999832,16.56999969,14.18000031,58.70999908,17.75,30.62999916
28/11/2019,,,,,,,,,,,,,,
29/11/2019,151.2100067,55.74000168,85.33000183,18.54999924,84.56999969,138.5399933,70.91999817,83.41999817,40.70999908,16.62999916,13.85999966,58.31000137,17.48999977,30.35000038
30/11/2019,,,,,,,,,,,,,,
1/12/2019,,,,,,,,,,,,,,
2/12/2019,148.8600006,54.36999893,84.30999756,18.54999924,83.23000336,136.8699951,69.68000031,81.54000092,40.02999878,16.70000076,13.68000031,57.88000107,17.5,29.98999977
3/12/2019,148.1199951,54.83000183,85.83000183,18.54999924,83.93000031,138.4700012,69.75,80.88999939,39.99000168,16.67000008,13.56000042,58.09999847,17.54000092,30.34000015
4/12/2019,149.1399994,55.11000061,85.83000183,18.53000069,83.77999878,138,70.72000122,81.44000244,40.09999847,17.67000008,13.69999981,58.02999878,17.54999924,30.19000053
5/12/2019,148.5,54.61000061,85.76999664,18.54999924,84.05999756,139.1199951,70.84999847,81.73000336,40.02000046,17.14999962,13.31000042,57.74000168,17.71999931,30.36000061
6/12/2019,148.2400055,54.58000183,86.90000153,18.62999916,83.76999664,139.2799988,70.08999634,81.73999786,39.40999985,17.36000061,13.48999977,57.47000122,17.88999939,30.65999985
7/12/2019,,,,,,,,,,,,,,
8/12/2019,,,,,,,,,,,,,,
9/12/2019,149.7899933,54.59000015,88.59999847,18.59000015,83.13999939,139.8699951,70.48000336,81.80000305,39.50999832,16.82999992,14.09000015,57.5,17.95000076,31
10/12/2019,149.0399933,54.24000168,89.94000244,18.54000092,82.69000244,139.6100006,70.33000183,81.62000275,39.41999817,17.71999931,14,56.66999817,17.89999962,30.64999962
11/12/2019,145.3999939,53.11000061,89.52999878,18.40999985,81.16999817,137.2899933,68.55999756,80.40000153,38.56000137,17.61000061,13.90999985,56.34999847,17.90999985,29.87999916
12/12/2019,144.0099945,51.95000076,88.62999725,18.40999985,79.12999725,135.1300049,68.04000092,77.55000305,37.40000153,17.64999962,14.18999958,55.15000153,17.86000061,29.03000069
13/12/2019,144.3500061,51.72000122,88.69999695,18.47999954,78.66999817,135.1100006,67.94999695,77.26000214,37.29999924,17.81999969,14.65999985,55.5,17.95000076,28.95000076
14/12/2019,,,,,,,,,,,,,,
15/12/2019,,,,,,,,,,,,,,
16/12/2019,145.5800018,52.11000061,88.40000153,18.54000092,78.66999817,135.6499939,68.51000214,77.61000061,37.41999817,18.20000076,15.10999966,56.27000046,18.27000046,29.29999924
17/12/2019,144.6600037,51.29999924,89.01999664,18.57999992,77.40000153,134.4700012,68.06999969,76.66999817,37.00999832,17.92000008,15.76000023,55.83000183,18.34000015,29.20999908
18/12/2019,144.3500061,51.95999908,90.23999786,18.57999992,78.38999939,135.4600067,69.41999817,77.59999847,37.13999939,17.87999916,15.80000019,56.02999878,18.51000023,29.69000053
19/12/2019,145.3500061,52.22000122,90.52999878,18.61000061,79.05000305,135.6900024,70.19999695,77.87999725,37.04999924,18.37000084,16.22999954,56.61999893,18.63999939,29.97999954
20/12/2019,145.4900055,52.27000046,90.76999664,18.67000008,80.40000153,135.7799988,70.30000305,78.51000214,37.13000107,18.51000023,16.44000053,57.45000076,18.70999908,30.13999939
21/12/2019,,,,,,,,,,,,,,
22/12/2019,,,,,,,,,,,,,,
23/12/2019,144.9700012,51.97000122,91.23000336,18.87999916,79.84999847,135.8099976,69.72000122,77.94999695,36.75,18.79999924,16.79000092,57.47999954,18.70000076,29.96999931
24/12/2019,145.7700043,52.11999893,91.68000031,18.85000038,79.93000031,135.9400024,69.91000366,78.48999786,36.86999893,18.75,16.79000092,57.36999893,18.71999931,29.93000031
25/12/2019,,,,,,,,,,,,,,
26/12/2019,146.6199951,52.65999985,92.90000153,18.90999985,80.48000336,137.1399994,69.84999847,79.23999786,37.02000046,18.88999939,17.09000015,57.61000061,18.81999969,30
27/12/2019,147.5899963,52.95999908,92.44999695,18.89999962,80.95999908,137.6799927,70.30000305,79.58999634,37.06999969,18.12999916,16.82999992,57.83000183,18.86000061,30.11000061
28/12/2019,,,,,,,,,,,,,,
29/12/2019,,,,,,,,,,,,,,
30/12/2019,147.5899963,53.02000046,92.19000244,18.92000008,81.01000214,136.6699982,70.11000061,79.02999878,36.86999893,17.71999931,16.75,57.97999954,18.62999916,30.20000076
31/12/2019,148.9600067,53.61999893,91.87999725,19,81.77999878,137.8600006,70.63999939,80.04000092,37.24000168,17.62000084,16.61000061,57.74000168,18.54999924,30.28000069
1/01/2020,,,,,,,,,,,,,,
2/01/2020,145.0899963,52.38000107,88.91000366,18.98999977,80.13999939,135.5800018,68.94000244,79.01000214,36.09000015,17.65999985,16.57999992,56.38999939,18.22999954,29.37000084
3/01/2020,145.3500061,53.20000076,89.26000214,19.04000092,81.55000305,136.6399994,70.36000061,80.08999634,36.75999832,17.01000023,16.02000046,57.06999969,18.04000092,29.95999908
4/01/2020,,,,,,,,,,,,,,
5/01/2020,,,,,,,,,,,,,,
6/01/2020,146.1100006,53.54000092,90.63999939,19.10000038,82.79000092,137.6000061,70.16999817,80.62999725,36.84000015,17.55999947,15.81999969,57.65999985,17.56999969,30.01000023
7/01/2020,144.4499969,53.22999954,89.54000092,19.21999931,82.25,135.2100067,70.11000061,80.48999786,36.40000153,18.68000031,15.68999958,57.18000031,17.52000046,29.64999962
8/01/2020,145.3999939,53.40999985,89.94999695,19.29000092,82.26999664,134.4900055,70.33999634,80.01999664,36.66999817,18.95000076,15.67000008,56.90000153,17.63999939,29.76000023
9/01/2020,144.2299957,53.06999969,90.33999634,19.37999916,82.45999908,134.5599976,70.15000153,80.83000183,36.59000015,18.62999916,15.27999973,56.56999969,17.43000031,29.87999916
10/01/2020,144.7899933,53.52000046,91.09999847,19.20000076,82.80000305,135.0800018,70.86000061,82.08000183,36.90000153,18.31999969,15.31999969,56.97000122,17.52000046,30.22999954
11/01/2020,,,,,,,,,,,,,,
12/01/2020,,,,,,,,,,,,,,
13/01/2020,145.2899933,53.99000168,91.91999817,19.20999908,84.06999969,136.7700043,71.36000061,83.25,37.61000061,18.46999931,15.72000027,57.38999939,17.67000008,30.56999969
14/01/2020,147.1300049,54.04999924,90.83999634,19.21999931,84.02999878,136.3999939,71.20999908,82.55999756,37.43000031,19.64999962,15.77999973,57,17.68000031,30.27000046
15/01/2020,147.1000061,55.09000015,90.73999786,19.29999924,84.94999695,137.3300018,72.23999786,83.23000336,37.97999954,20.39999962,16.09000015,57.70000076,17.63999939,30.84000015
16/01/2020,148.5399933,55.50999832,91.52999878,19.35000038,86.55000305,139.2799988,72.93000031,83.26000214,38.02000046,20.44000053,16.35000038,58.63999939,17.87999916,31.03000069
17/01/2020,147.7700043,55.34000015,91.23999786,19.38999939,86.38999939,139.5599976,72.54000092,83.13999939,37.88999939,19.81999969,16.10000038,58.81000137,17.87999916,31.05999947
18/01/2020,,,,,,,,,,,,,,
19/01/2020,,,,,,,,,,,,,,
20/01/2020,,,,,,,,,,,,,,
21/01/2020,149.1100006,56.5,92.36000061,19.45000076,87.80000305,140.3600006,73.16999817,84.29000092,38.63999939,19.76000023,16.04999924,59.47000122,17.59000015,31.77000046
22/01/2020,146.0099945,56.22000122,92.73000336,19.45000076,86,139.8999939,72.58000183,84.06999969,38.31000137,19.71999931,16.27000046,58.27999878,17.52000046,31.55999947
23/01/2020,147.25,56.58000183,94.06999969,19.47999954,87.23999786,142.1399994,72.73000336,84.25,38.72999954,19.56999969,16.35000038,58.47999954,17.45000076,31.86000061
24/01/2020,144.8200073,56.50999832,93.36000061,19.53000069,86.94999695,142.0099945,72.29000092,84.33999634,38.45000076,18.02000046,16.20000076,58.83000183,17.07999992,32.09999847
25/01/2020,,,,,,,,,,,,,,
26/01/2020,,,,,,,,,,,,,,
27/01/2020,141.6300049,56.27000046,92.66000366,19.5,86.87000275,141.0399933,72.08000183,84.26000214,38.45999908,17.73999977,16.02000046,58.5,16.65999985,32.13000107
28/01/2020,139.9900055,56.49000168,93,19.47999954,86.75,141.1799927,72.19000244,83.76999664,39.04000092,17.87999916,16.62999916,58.45000076,16.88999939,32.20999908
29/01/2020,140.0299988,56.47000122,93.01999664,19.61000061,86.52999878,142.9299927,72.79000092,84.30999756,39.34999847,17.78000069,16.20000076,57.63000107,16.77000046,32.18000031
30/01/2020,136.4499969,56.5,92.83000183,19.59000015,85.40000153,143.5899963,72.23000336,84.55000305,39.43999863,17.20000076,16.23999977,57.93999863,16.54999924,32.11999893
31/01/2020,133.1499939,56,92.04000092,19.56999969,84.91000366,143.3500061,71.37000275,84.12000275,39.25,17.20000076,15.80000019,57.86000061,16.34000015,32.02999878
1/02/2020,,,,,,,,,,,,,,
2/02/2020,,,,,,,,,,,,,,
3/02/2020,132.8000031,56.43999863,92.18000031,19.32999992,84.45999908,143.1699982,71.66000366,84.09999847,39.43000031,17.47999954,16.20999908,57.91999817,16.35000038,32.45999908
4/02/2020,137.2899933,56.25,93.97000122,19.45999908,84.94999695,144.5599976,71.94000244,84.52999878,39.29000092,17.60000038,16.30999947,58.27999878,16.84000015,32.5
5/02/2020,140.4700012,56.34000015,95.29000092,19.54000092,84.01000214,145.0599976,71.23999786,84.33000183,39.34000015,18.43000031,16.87000084,58.52999878,17.04000092,31.87000084
6/02/2020,140.8600006,56.79000092,94.25,19.53000069,84.66999817,144.3800049,71.37999725,85,39.77000046,18.62999916,16.87999916,58.86000061,17,32.06000137
7/02/2020,141.0200043,56.84999847,94.11000061,19.59000015,84.12999725,142.7100067,71.01999664,84.80999756,39.84000015,19.02000046,16.70000076,58.93999863,16.70000076,31.98999977
8/02/2020,,,,,,,,,,,,,,
9/02/2020,,,,,,,,,,,,,,
10/02/2020,143.0599976,57.20999908,94.01999664,19.67000008,85.12000275,143.1600037,70.80000305,85.01000214,40.04999924,19.20999908,17.31999969,59.02000046,16.69000053,32.49000168
11/02/2020,142.0800018,56.41999817,94.58999634,19.68000031,84.90000153,144.2200012,71.80999756,84.66000366,39.70000076,19.38999939,17.39999962,58.36000061,16.93000031,32.38000107
12/02/2020,139.1699982,55.83000183,94.83000183,19.62999916,85.86000061,145.0200043,70.43000031,84.73999786,39.04999924,20.10000038,17.76000023,58.68000031,17.09000015,32.47000122
13/02/2020,138.6600037,56.25999832,94.66000366,19.62000084,87.69999695,145.5800018,70.20999908,85.37000275,39.29999924,20.25,17.44000053,58.54999924,16.87000084,32.66999817
14/02/2020,138.9199982,57.04000092,95.04000092,19.60000038,89.31999969,147.2299957,70.16000366,85.83000183,38.79999924,20.77000046,17.25,59.75,16.90999985,33.50999832
15/02/2020,,,,,,,,,,,,,,
16/02/2020,,,,,,,,,,,,,,
17/02/2020,,,,,,,,,,,,,,
18/02/2020,139.1699982,57.25,95.76999664,19.63999939,89.83999634,147.5099945,69.87999725,85.90000153,37.84000015,21.22999954,17.26000023,59.79000092,16.85000038,33.20000076
19/02/2020,137.0099945,56.75999832,93.93000031,19.65999985,87.73999786,144.8999939,67.83999634,84.62999725,37.27999878,21.79999924,16.93000031,59.15000153,16.70999908,32.45999908
20/02/2020,140.5299988,58.11999893,94.16000366,19.68000031,88.01999664,146.9199982,69.19000244,84.84999847,37.63000107,21.47999954,17.18000031,62.40000153,17.18000031,33.36999893
21/02/2020,142.25,58.15000153,93.37999725,19.67000008,87.11000061,145.7799988,68.23000336,88,38.27999878,21.09000015,17.34000015,62.99000168,17.37999916,33.75
22/02/2020,,,,,,,,,,,,,,
23/02/2020,,,,,,,,,,,,,,
24/02/2020,140.7799988,58.65000153,90.93000031,19.31999969,86.62999725,144.3500061,66.63999939,88.26999664,38.15000153,20.18000031,16.81999969,63.04999924,16.43000031,33.70000076
25/02/2020,135.2799988,57.15000153,85.90000153,17.84000015,82.97000122,136.75,65.65000153,87,37.04999924,19.39999962,15.64000034,59.81000137,15.39000034,33.27000046
26/02/2020,132.2299957,56.70999908,85.02999878,18.45000076,80.72000122,135.4100037,63.65999985,86.66999817,36.40999985,18.69000053,16.12000084,59.49000168,14.89000034,33.22999954
27/02/2020,125.8000031,52.45000076,80.44000244,17.19000053,75.58000183,128.25,58.54999924,80.73000336,33.47999954,18.42000008,15.80000019,55.00999832,14.77999973,31.40999985
28/02/2020,123.0800018,50.84999847,78.44000244,16.42000008,74.81999969,128.9400024,59.24000168,77.41000366,32.86000061,18.59000015,14.64000034,53.77000046,14.47999954,31.13999939
29/02/2020,,,,,,,,,,,,,,
1/03/2020,,,,,,,,,,,,,,
2/03/2020,127.2200012,52.40000153,81.37000275,18.20999908,75.26000214,134.5399933,60.81999969,81.26999664,33.75,19.29000092,16.52000046,52.36000061,14.97000027,31.73999977
3/03/2020,122.4700012,52.70000076,80.70999908,17.52000046,77.01000214,132.8999939,59.66999817,80.84999847,33.27999878,18.73999977,16.02000046,52.15000153,14.17000008,32.11999893
4/03/2020,123.4899979,54.68000031,84.59999847,18.13999939,79.65000153,138.1199951,59.20000076,84.51999664,34.06000137,19.88999939,16.89999962,53.75,14.27000046,33.52999878
5/03/2020,119.9000015,53.90000153,82.72000122,17.92000008,76.16999817,136.7299957,55,83.5,33.08000183,19.18000031,16.98999977,51.79000092,13.14999962,33.99000168
6/03/2020,119.0599976,52.97999954,80.58000183,17.76000023,73.95999908,132.5800018,55.25999832,82.61000061,32.09999847,18.64999962,16.78000069,49.61999893,13.46000004,34.13999939
7/03/2020,,,,,,,,,,,,,,
8/03/2020,,,,,,,,,,,,,,
9/03/2020,103.0400009,48.88000107,73.40000153,16.53000069,64.87999725,122.8600006,48.90000153,76.83999634,29.43000031,17.70999908,15.89000034,44.91999817,12.06999969,32.31000137
10/03/2020,111.4400024,50.25999832,74.94000244,17.47999954,64.61000061,130.2700043,49.18000031,79.87000275,30.62999916,18.38999939,15.19999981,43.93999863,12.61999989,32.75
11/03/2020,101.5,46.40999985,67.98999786,15.90999985,56.49000168,121.2900009,44.22999954,76.01000214,28.61000061,17.31999969,13.31000042,37.95999908,11.55000019,30.76000023
12/03/2020,83.48999786,43.74000168,60,14.30000019,45.95000076,111.8899994,28.29000092,67.61000061,26.14999962,15.25,11.23999977,27.37000084,10.51000023,27.98999977
13/03/2020,89.76999664,48.40999985,65.91999817,15.23999977,51.27999878,117.0599976,33.15000153,73.87999725,27.11000061,16.77000046,12.73999977,33.33000183,11.40999985,30.06999969
14/03/2020,,,,,,,,,,,,,,
15/03/2020,,,,,,,,,,,,,,
16/03/2020,65.79000092,37.54999924,52.61999893,13.61999989,38.77000046,96.93000031,23.93000031,60.74000168,18.39999962,14.46000004,12.72999954,23.79999924,9.619999886,25.04999924
17/03/2020,58.86000061,34.93000031,58.72000122,13.17000008,38.63000107,105.8399963,19.87999916,64.11000061,19.36000061,14.76000023,13.80000019,21.02000046,10.06999969,26.10000038
18/03/2020,44.91999817,26.39999962,49.70999908,10.43999958,33.22000122,88.20999908,13.92000008,53.45000076,15.26000023,14.68000031,11.88000011,16.96999931,9.31000042,22.88999939
19/03/2020,55.74000168,30.14999962,49.97999954,11.19999981,40.91999817,85.56999969,18.19000053,45.83000183,17.04999924,15.17000008,12.17000008,19.97999954,10.35000038,22.43000031
20/03/2020,48.13999939,29.96999931,45.84000015,11.93999958,42.41999817,82,18.04999924,49.36000061,17.81999969,15.14999962,11.68999958,21.62000084,10.64000034,21.95999908
21/03/2020,,,,,,,,,,,,,,
22/03/2020,,,,,,,,,,,,,,
23/03/2020,50.15999985,27,41.13999939,10.43999958,43.49000168,77.93000031,17.04999924,43.86000061,16.69000053,15.34000015,10.06000042,23,10.68000031,20.88999939
24/03/2020,54.72999954,30.07999992,47.13000107,11.56999969,45.36999893,87.58999634,21.37999916,52.63999939,18.60000038,15.85000038,10.72999954,25.70000076,11.10999966,22.18000031
25/03/2020,62.34000015,33.16999817,47.93999863,12.68999958,46.15999985,90.86000061,26.75,57.38999939,20.38999939,15.77000046,11.25,28.39999962,12.14000034,22.84000015
26/03/2020,62.09999847,35.52000046,48.70000076,13.97000027,50.40999985,92.90000153,26.12999916,60.68999863,21.5,17.28000069,11.69999981,28.72999954,12.46000004,24.54000092
27/03/2020,58.16999817,34.25,47.54999924,13.36999989,49.70000076,93.81999969,24.36000061,60.34000015,19.78000069,17.22999954,11.42000008,30.38999939,11.27999973,25.12999916
28/03/2020,,,,,,,,,,,,,,
29/03/2020,,,,,,,,,,,,,,
30/03/2020,56.27000046,32.93999863,46.08000183,12.94999981,47.18000031,92.95999908,25.36000061,59.31000137,18.64999962,17.77000046,11.68000031,28.79000092,11.42000008,25.09000015
31/03/2020,54.86000061,32.18999863,43.09999847,12.90999985,45.77999878,92.23000336,24.21999931,58.08000183,18.12000084,17.21999931,12.15999985,26.79999924,11.03999996,24.28000069
1/04/2020,47.04000092,28.25,39.72999954,12.07999992,40.59999847,85.25,20.06999969,54.81999969,16.25,16.45999908,11.67000008,22.95000076,10.27999973,21.88999939
2/04/2020,44.00999832,27.31999969,39.95999908,12.81000042,38.79000092,82.69000244,20.04999924,54.56000137,15.56000042,16.64999962,11.42000008,23.01000023,9.550000191,22.76000023
3/04/2020,46.72000122,26.45999908,38.63999939,12.34000015,37.25999832,83.04000092,19.79999924,50.25999832,14.57999992,16.52000046,10.77999973,22.52000046,9.06000042,21.94000053
4/04/2020,,,,,,,,,,,,,,
5/04/2020,,,,,,,,,,,,,,
6/04/2020,54.06000137,27.78000069,43.15000153,12.94999981,42.50999832,90.72000122,20.98999977,56.13999939,14.97000027,17.67000008,11.93000031,26.13999939,10.42000008,24.17000008
7/04/2020,60.88000107,30.20999908,46.18000031,13.39999962,44.40000153,92.66000366,21.61000061,59.20999908,15.18999958,17.61000061,11.82999992,27.07999992,10.68999958,24.06999969
8/04/2020,62.90999985,32.29999924,48.72000122,14.09000015,51.59000015,99.91000366,22.71999931,62.34999847,16.60000038,18.62999916,12.47000027,30.14999962,11.26000023,25.45999908
9/04/2020,68.16999817,35.38000107,54.16999817,14.72999954,56.59999847,106,25.57999992,70,18.43000031,18.02000046,13.96000004,33.79999924,11.90999985,27.35000038
10/04/2020,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,
13/04/2020,65.30000305,33.13000107,52.61000061,14.30000019,52.47999954,100.5599976,22.34000015,64.62999725,17.73999977,17.78000069,14.56999969,32.56000137,11.40999985,25.98999977
14/04/2020,67.75,34.29999924,52.59999847,13.40999985,53.34999847,105.6800003,23.95000076,67.18000031,18.54999924,18.64999962,15.13000011,33.18000031,11.43999958,26.38999939
15/04/2020,61.22000122,31.10000038,51.25999832,13.15999985,48.52999878,99.68000031,22.37000084,63.16999817,17.02000046,18.21999931,14.51000023,30.52000046,11.27000046,24.84000015
16/04/2020,53.09999847,29.72999954,49.34000015,13.23999977,47.24000168,94.06999969,22.87999916,61.20000076,16.30999947,18.53000069,12.68999958,29.70000076,11,24.57999992
17/04/2020,56.11999893,31.19000053,51.25999832,13.80000019,49.09999847,95.5,24.57999992,62.95999908,16.95999908,19.44000053,12.88000011,31.29000092,11.36999989,24.88999939
18/04/2020,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,
20/04/2020,53.83000183,30.01000023,47.52999878,12.97999954,45.38000107,91.44000244,23.82999992,60.45000076,16.37999916,23.57999992,12.27000046,28.64999962,10.80000019,24.71999931
21/04/2020,53.56000137,29.43000031,44.86000061,13.19999981,43.72999954,88.43000031,23.35000038,58.81000137,15.71000004,24.55999947,11.97000027,27.93000031,10.56000042,23.44000053
22/04/2020,52.45999908,29.61000061,44.68999863,13.31999969,44.29000092,90.66999817,23.01000023,59.22000122,15.73999977,24.71999931,11.80000019,27.80999947,10.61999989,23.53000069
23/04/2020,53.15000153,29.01000023,45.70999908,13.64999962,43.11000061,88.91999817,23.57999992,58.04999924,15.64999962,26.37000084,11.43000031,28.12000084,10.81000042,23.28000069
24/04/2020,51.49000168,29.45000076,44.72000122,13.67000008,44.06000137,90.36000061,23.71999931,58.72000122,15.78999996,26.53000069,11.71000004,27.70999908,11.10000038,23.20999908
25/04/2020,,,,,,,,,,,,,,
26/04/2020,,,,,,,,,,,,,,
27/04/2020,57.18999863,30.86000061,47.5,13.73999977,45.93999863,94.13999939,26,62.38000107,17.04000092,27.37000084,12.14999962,28.47999954,11.56999969,23.56999969
28/04/2020,63.33000183,31.90999985,50.27000046,13.93999958,49.06000137,97.06999969,28.20999908,64.29000092,18.06999969,26.62000084,12.75,29.15999985,11.68999958,24.21999931
29/04/2020,68.80000305,32.49000168,54.52999878,14.17000008,52.54000092,98.25,31.15999985,67.91999817,20.05999947,26.06999969,13.31999969,32.65999985,12.56999969,24.90999985
